IncrementalTicker,TickerCount,TickerLookup,Ticker,Date,DateCode,Currency,Conversion,Filing,Year,IQ_TOTAL_REV,GrowthRate_YoY_Revenue,IQ_COST_REV,Variable_Margin,IQ_EBITDA,GrowthRate_YoY_EBITDA,EBITDA_Margin,IQ_DA_CF,Step,DandA_PercentofCapEx,IQ_CAPEX,CapEx_Margin,EBIT,GrowthRate_YoY_EBIT,EBIT_Margin,TaxRate,Taxes,NetIncome,IQ_SALE_INTAN_CF,IQ_CHANGE_NET_OPER_ASSETS,WorkingCapitalMargin,FreeCashFlow
85,850,ACWI!A87,9984,43578,996,USD,Historical,Latest Fully Reported,2014,6666651,,3969150,0.404626101,1631642,,0.244746875,747635,,-0.545161878,-1371400,-0.205710483,884007,,0.132601362,0.592031,-523359.5482,360647.4518,0,-248289,-0.037243438,-511406.5482
85,851,ACWI!A87,9984,43578,997,USD,Historical,Latest Fully Reported,2015,8670221,0.300536206,5327224,0.385572294,1916799,0.174766891,0.221078448,925693,,-0.662223434,-1397856,-0.161224956,991106,0.121151756,0.114311504,0.592031,-586765.4763,404340.5237,0,-142363,-0.016419766,-210185.4763
85,852,ACWI!A87,9984,43578,998,USD,Historical,Latest Fully Reported,2016,9153549,0.055745753,5626652,0.385303777,2341376,0.221503141,0.255788875,1401329,,-1.02966215,-1360960,-0.148681129,940047,-0.051517194,0.102697544,0.592031,-556536.9655,383510.0345,0,-51929,-0.0056731,371950.0345
85,853,ACWI!A87,9984,43578,999,USD,Historical,Latest Fully Reported,2017,8901004,-0.027589845,5472238,0.385211151,2480481,0.059411645,0.278674293,1472669,,-1.594657077,-923502,-0.103752565,1007812,0.072086821,0.113224531,0.592031,-596655.9462,411156.0538,0,-983752,-0.110521465,-23428.94617
85,854,ACWI!A87,9984,43578,1000,USD,Historical,Latest Fully Reported,2018,9158765,0.028958643,5527577,0.396471358,2586321,0.042669144,0.282387527,1585873,,-1.489313368,-1064835,-0.116264038,1000448,-0.007306918,0.109233941,0.592031,-592296.2299,408151.7701,0,-944322,-0.103105823,-15132.22989
85,855,ACWI!A87,9984,43578,,USD,Historical,Latest Fully Reported,2019,9977674.81,0.089412689,6021812.525,0.396471358,2817570.916,0.089412689,0.282387527,2239433.38,0.036205213,-1.525518581,-1467981.713,-0.147126634,578137.5361,-0.422121354,0.057943113,0.592031,-342275.3436,235862.1925,0,-544708.3894,-0.054592718,462605.4697
85,856,ACWI!A87,9984,43578,,USD,Historical,Latest Fully Reported,2020,10869805.55,0.089412689,6560238.978,0.396471358,3069497.509,0.089412689,0.282387527,2497567.89,0.036205213,-1.561723794,-1599237.906,-0.147126634,571929.6191,-0.010737786,0.052616362,0.592031,-338600.0643,233329.5548,0,-593412.2314,-0.054592718,538247.3072
85,857,ACWI!A87,9984,43578,,USD,Historical,Latest Fully Reported,2021,11841704.1,0.089412689,7146807.588,0.396471358,3343949.537,0.089412689,0.282387527,2783959.963,0.036205213,-1.597929007,-1742230.069,-0.147126634,559989.5738,-0.020876774,0.04728961,0.592031,-331531.1874,228458.3864,0,-646470.8149,-0.054592718,623717.4658
85,858,ACWI!A87,9984,43578,,USD,Historical,Latest Fully Reported,2022,12900502.71,0.089412689,7785822.875,0.396471358,3642941.058,0.089412689,0.282387527,3101599.078,0.036205213,-1.63413422,-1898007.545,-0.147126634,541341.9803,-0.033299894,0.041962859,0.592031,-320491.234,220850.7464,0,-704273.5091,-0.054592718,720168.7704
85,859,ACWI!A87,9984,43578,,USD,Historical,Latest Fully Reported,2023,14053971.35,0.089412689,8481974.238,0.396471358,3968666.215,0.089412689,0.282387527,3453783.4,0.036205213,-1.670339433,-2067713.504,-0.147126634,514882.8149,-0.048876988,0.036636108,0.592031,-304826.5878,210056.2271,0,-767244.4976,-0.054592718,828881.6262
86,860,ACWI!A88,SIE,43578,996,USD,Historical,Latest Fully Reported,2014,71227,,50869,0.28581858,8318,,0.116781558,2208,,-1.217870932,-1813,-0.025453831,6110,,0.085782077,0.592031,-3617.30941,2492.69059,0,83,0.001165288,2970.69059
86,861,ACWI!A88,SIE,43578,997,USD,Historical,Latest Fully Reported,2015,75636,0.061900684,53789,0.288843937,8180,-0.016590527,0.108149558,2370,,-1.249341065,-1897,-0.025080649,5810,-0.049099836,0.076815273,0.592031,-3439.70011,2370.29989,0,-536,-0.007086573,2307.29989
86,862,ACWI!A88,SIE,43578,998,USD,Historical,Latest Fully Reported,2016,79644,0.052990639,55826,0.299055798,9714,0.187530562,0.121967757,2574,,-1.205620609,-2135,-0.02680679,7140,0.228915663,0.089648938,0.592031,-4227.10134,2912.89866,0,-2006,-0.025187083,1345.89866
86,863,ACWI!A88,SIE,43578,999,USD,Historical,Latest Fully Reported,2017,82863,0.040417357,57820,0.302221739,10231,0.053222154,0.123468858,3008,,-1.250207814,-2406,-0.029035878,7223,0.01162465,0.087167976,0.592031,-4276.239913,2946.760087,0,-3675,-0.044350313,-126.239913
86,864,ACWI!A88,SIE,43578,1000,USD,Historical,Latest Fully Reported,2018,83044,0.002184328,58181,0.299395501,9138,-0.106832177,0.110038052,3226,,-1.239815527,-2602,-0.031332787,5912,-0.18150353,0.071191176,0.592031,-3500.087272,2411.912728,0,-1420,-0.017099369,1615.912728
86,865,ACWI!A88,SIE,43578,,USD,Historical,Latest Fully Reported,2019,86313.71235,0.039373252,60471.77518,0.299395501,9497.792778,0.039373252,0.110038052,3033.421791,0.036205213,-1.276020739,-2377.251166,-0.027541987,6464.370988,0.09343217,0.074893905,0.592031,-3827.10802,2637.262968,0,-1597.80576,-0.01851161,1695.627833
86,866,ACWI!A88,SIE,43578,,USD,Historical,Latest Fully Reported,2020,89712.16392,0.039373252,62852.74564,0.299395501,9871.751769,0.039373252,0.110038052,3242.315168,0.036205213,-1.312225952,-2470.851275,-0.027541987,6629.4366,0.025534675,0.073896742,0.592031,-3924.83198,2704.60462,0,-1660.716569,-0.01851161,1815.351944
86,867,ACWI!A88,SIE,43578,,USD,Historical,Latest Fully Reported,2021,93244.42357,0.039373252,65327.46264,0.299395501,10260.43474,0.039373252,0.110038052,3462.955598,0.036205213,-1.348431165,-2568.136726,-0.027541987,6797.479142,0.025347937,0.072899578,0.592031,-4024.318374,2773.160768,0,-1726.104381,-0.01851161,1941.875259
86,868,ACWI!A88,SIE,43578,,USD,Historical,Latest Fully Reported,2022,96915.75977,0.039373252,67899.6173,0.299395501,10664.42142,0.039373252,0.110038052,3695.944282,0.036205213,-1.384636378,-2669.252621,-0.027541987,6968.477143,0.025156091,0.071902415,0.592031,-4125.554492,2842.922652,0,-1794.066724,-0.01851161,2075.547588
86,869,ACWI!A88,SIE,43578,,USD,Historical,Latest Fully Reported,2023,100731.6484,0.039373252,70573.04606,0.299395501,11084.31438,0.039373252,0.110038052,3941.911552,0.036205213,-1.420841591,-2774.349777,-0.027541987,7142.402827,0.024958923,0.070905251,0.592031,-4228.523888,2913.878939,0,-1864.704966,-0.01851161,2216.735748
87,870,ACWI!A89,BATS,43578,996,USD,Historical,Latest Fully Reported,2014,13971,,3030,0.783122182,5459,,0.390737957,423,,-0.799621928,-529,-0.037864147,5036,,0.360460955,0.592031,-2981.468116,2054.531884,-163,-484,-0.034643189,1301.531884
87,871,ACWI!A89,BATS,43578,997,USD,Historical,Latest Fully Reported,2015,12536,-0.102712762,3033,0.758056796,5336,-0.022531599,0.425654116,402,,-0.832298137,-483,-0.038529036,4934,-0.02025417,0.393586471,0.592031,-2921.080954,2012.919046,-118,-494,-0.039406509,1319.919046
87,872,ACWI!A89,BATS,43578,998,USD,Historical,Latest Fully Reported,2016,14130,0.127153797,3733,0.735810333,5750,0.077586207,0.406935598,494,,-0.843003413,-586,-0.041472045,5256,0.065261451,0.371974522,0.592031,-3111.714936,2144.285064,-88,-369,-0.02611465,1595.285064
87,873,ACWI!A89,BATS,43578,999,USD,Historical,Latest Fully Reported,2017,19564,0.384571833,5033,0.742741771,7892,0.372521739,0.403393989,723,,-0.91403287,-791,-0.040431405,7169,0.363964992,0.366438356,0.592031,-4244.270239,2924.729761,-187,-1281,-0.065477407,1388.729761
87,874,ACWI!A89,BATS,43578,1000,USD,Historical,Latest Fully Reported,2018,24492,0.251891229,4550,0.814225053,10832,0.372529143,0.442266863,800,,-1.055408971,-758,-0.030948881,10032,0.399358348,0.409603136,0.592031,-5939.254992,4092.745008,-185,1590,0.064919157,5539.745008
87,875,ACWI!A89,BATS,43578,,USD,Historical,Latest Fully Reported,2019,28538.71578,0.165226024,5301.77841,0.814225053,12621.72829,0.165226024,0.442266863,1179.123207,0.036205213,-1.091614184,-1080.164792,-0.037849103,11442.60509,0.140610555,0.400950245,0.592031,-6774.376932,4668.228154,-148.2,-574.8987229,-0.02014452,4044.087847
87,876,ACWI!A89,BATS,43578,,USD,Historical,Latest Fully Reported,2020,33254.05433,0.165226024,6177.770178,0.814225053,14707.16628,0.165226024,0.442266863,1419.514236,0.036205213,-1.127819397,-1258.636126,-0.037849103,13287.65204,0.16124361,0.39957991,0.592031,-7866.701926,5420.950116,-148.2,-669.8869532,-0.02014452,4763.741273
87,877,ACWI!A89,BATS,43578,,USD,Historical,Latest Fully Reported,2021,38748.48951,0.165226024,7198.498582,0.814225053,17137.17289,0.165226024,0.442266863,1707.153334,0.036205213,-1.16402461,-1466.595568,-0.037849103,15430.01955,0.161229953,0.398209575,0.592031,-9135.049907,6294.969648,-148.2,-780.5697111,-0.02014452,5606.757702
87,878,ACWI!A89,BATS,43578,,USD,Historical,Latest Fully Reported,2022,45150.74838,0.165226024,8387.877883,0.814225053,19968.67983,0.165226024,0.442266863,2051.091136,0.036205213,-1.200229823,-1708.915323,-0.037849103,17917.5887,0.161216201,0.396839241,0.592031,-10607.76795,7309.820742,-148.2,-909.5401411,-0.02014452,6594.256414
87,879,ACWI!A89,BATS,43578,,USD,Historical,Latest Fully Reported,2023,52610.82702,0.165226024,9773.773597,0.814225053,23268.02541,0.165226024,0.442266863,2462.079218,0.036205213,-1.236435036,-1991.272608,-0.037849103,20805.94619,0.161202355,0.395468906,0.592031,-12317.76513,8488.181061,-148.2,-1059.819842,-0.02014452,7750.967829
88,880,ACWI!A90,NEE,43578,996,USD,Historical,Latest Fully Reported,2014,17021,,8751,0.485870395,7253,,0.426120674,2896,,-0.412711985,-7017,-0.412255449,4357,,0.25597791,0.592031,-2579.479067,1777.520933,0,-538,-0.031608014,-2881.479067
88,881,ACWI!A90,NEE,43578,997,USD,Historical,Latest Fully Reported,2015,17486,0.027319194,8583,0.509150177,7880,0.086446987,0.450646231,3203,,-0.382356452,-8377,-0.479068969,4677,0.073445031,0.26747112,0.592031,-2768.928987,1908.071013,0,-102,-0.005833238,-3367.928987
88,882,ACWI!A90,NEE,43578,998,USD,Historical,Latest Fully Reported,2016,16138,-0.077090244,7521,0.53395712,7726,-0.019543147,0.478745817,3428,,-0.355749274,-9636,-0.597100012,4298,-0.081034851,0.266327922,0.592031,-2544.549238,1753.450762,0,-257,-0.015925146,-4711.549238
88,883,ACWI!A90,NEE,43578,999,USD,Historical,Latest Fully Reported,2017,17173,0.064134341,7529,0.561579223,8621,0.115842609,0.502008968,2638,,-0.245623836,-10740,-0.625400338,5983,0.392042811,0.348395737,0.592031,-3542.121473,2440.878527,0,346,0.020147907,-5315.121473
88,884,ACWI!A90,NEE,43578,1000,USD,Historical,Latest Fully Reported,2018,16727,-0.025971001,7062,0.577808334,8561,-0.006959749,0.511807258,4147,,-0.318901876,-13004,-0.777425719,4414,-0.262243022,0.263884737,0.592031,-2613.224834,1800.775166,0,-605,-0.036169068,-7661.224834
88,885,ACWI!A90,NEE,43578,,USD,Historical,Latest Fully Reported,2019,16678.45946,-0.002901927,7041.506589,0.577808334,8536.1566,-0.002901927,0.511807258,3424.766691,0.036205213,-0.355107089,-9644.32081,-0.578250098,5111.389909,0.157994995,0.306466549,0.592031,-3026.101279,2085.28863,0,-231.4555168,-0.013877512,-4365.721006
88,886,ACWI!A90,NEE,43578,,USD,Historical,Latest Fully Reported,2020,16630.05978,-0.002901927,7021.072649,0.577808334,8511.385294,-0.002901927,0.511807258,3762.989676,0.036205213,-0.391312302,-9616.333692,-0.578250098,4748.395618,-0.071016748,0.285530881,0.592031,-2811.197406,1937.198212,0,-230.7838497,-0.013877512,-4146.929654
88,887,ACWI!A90,NEE,43578,,USD,Historical,Latest Fully Reported,2021,16581.80056,-0.002901927,7000.698006,0.577808334,8486.685872,-0.002901927,0.511807258,4099.220823,0.036205213,-0.427517515,-9588.42779,-0.578250098,4387.465049,-0.076011057,0.264595213,0.592031,-2597.51532,1789.949728,0,-230.1141317,-0.013877512,-3929.37137
88,888,ACWI!A90,NEE,43578,,USD,Historical,Latest Fully Reported,2022,16533.68138,-0.002901927,6980.382489,0.577808334,8462.058126,-0.002901927,0.511807258,4433.468845,0.036205213,-0.463722728,-9560.602869,-0.578250098,4028.589281,-0.081795698,0.243659545,0.592031,-2385.049741,1643.53954,0,-229.4463572,-0.013877512,-3713.040841
88,889,ACWI!A90,NEE,43578,,USD,Historical,Latest Fully Reported,2023,16485.70184,-0.002901927,6960.125926,0.577808334,8437.501848,-0.002901927,0.511807258,4765.74242,0.036205213,-0.499927941,-9532.858695,-0.578250098,3671.759429,-0.088574394,0.222723877,0.592031,-2173.795406,1497.964022,0,-228.7805206,-0.013877512,-3497.932773
89,890,ACWI!A91,LMT,43578,996,USD,Historical,Latest Fully Reported,2014,39946,,35263,0.117233265,5418,,0.135633105,733,,-0.867455621,-845,-0.021153557,4685,,0.117283332,0.592031,-2773.665235,1911.334765,0,-901,-0.02255545,898.334765
89,891,ACWI!A91,LMT,43578,997,USD,Historical,Latest Fully Reported,2015,40536,0.014769939,35962,0.112837971,5386,-0.005906238,0.132869548,784,,-0.834930777,-939,-0.023164594,4602,-0.017716115,0.113528715,0.592031,-2724.526662,1877.473338,0,174,0.004292481,1896.473338
89,892,ACWI!A91,LMT,43578,998,USD,Historical,Latest Fully Reported,2016,47290,0.166617328,41809,0.115901882,6306,0.170813219,0.133347431,1031,,-0.969896519,-1063,-0.022478325,5275,0.146240765,0.111545781,0.592031,-3122.963525,2152.036475,0,348,0.00735885,2468.036475
89,893,ACWI!A91,LMT,43578,999,USD,Historical,Latest Fully Reported,2017,49960,0.05646014,43589,0.127522018,7302,0.157944814,0.146156926,1072,,-0.910790144,-1177,-0.023558847,6230,0.181042654,0.12469976,0.592031,-3688.35313,2541.64687,0,-321,-0.00642514,2115.64687
89,894,ACWI!A91,LMT,43578,1000,USD,Historical,Latest Fully Reported,2018,53762,0.076100881,46392,0.137085674,8299,0.136537935,0.154365537,1055,,-0.825508607,-1278,-0.023771437,7244,0.162760835,0.134742011,0.592031,-4288.672564,2955.327436,0,-3898,-0.072504743,-1165.672564
89,895,ACWI!A91,LMT,43578,,USD,Historical,Latest Fully Reported,2019,57981.62196,0.078487072,50033.17224,0.137085674,8950.364209,0.078487072,0.154365537,1140.435968,0.036205213,-0.86171382,-1323.450944,-0.022825352,7809.928241,0.078123722,0.134696616,0.592031,-4623.719626,3186.208615,0,-1041.744237,-0.017966801,1961.449403
89,896,ACWI!A91,LMT,43578,,USD,Historical,Latest Fully Reported,2020,62532.42969,0.078487072,53960.12942,0.137085674,9652.852088,0.078487072,0.154365537,1281.622044,0.036205213,-0.897919033,-1427.324733,-0.022825352,8371.230044,0.071870289,0.133870219,0.592031,-4956.027694,3415.20235,0,-1123.507691,-0.017966801,2145.99197
89,897,ACWI!A91,LMT,43578,,USD,Historical,Latest Fully Reported,2021,67440.41699,0.078487072,58195.30198,0.137085674,10410.47618,0.078487072,0.154365537,1437.945346,0.036205213,-0.934124246,-1539.351272,-0.022825352,8972.530838,0.071829443,0.133043822,0.592031,-5312.016404,3660.514433,0,-1211.68852,-0.017966801,2347.419988
89,898,ACWI!A91,LMT,43578,,USD,Historical,Latest Fully Reported,2022,72733.61785,0.078487072,62762.88083,0.137085674,11227.56398,0.078487072,0.154365537,1610.912291,0.036205213,-0.970329459,-1660.170446,-0.022825352,9616.651686,0.07178809,0.132217425,0.592031,-5693.355914,3923.295772,0,-1306.790404,-0.017966801,2567.247212
89,899,ACWI!A91,LMT,43578,,USD,Historical,Latest Fully Reported,2023,78442.26654,0.078487072,67688.95557,0.137085674,12108.7826,0.078487072,0.154365537,1802.172512,0.036205213,-1.006534672,-1790.472363,-0.022825352,10306.61008,0.071746219,0.131391029,0.592031,-6101.832675,4204.77741,0,-1409.356557,-0.017966801,2807.121003
90,900,ACWI!A92,DGE,43578,996,USD,Historical,Latest Fully Reported,2014,10258,,4006,0.609475531,3449,,0.336225385,344,,-0.535825545,-642,-0.062585299,3105,,0.302690583,0.592031,-1838.256255,1266.743745,0,-597,-0.058198479,371.743745
90,901,ACWI!A92,DGE,43578,997,USD,Historical,Latest Fully Reported,2015,10813,0.054104114,4585,0.575973365,3424,-0.007248478,0.316655877,371,,-0.581504702,-638,-0.059003052,3053,-0.016747182,0.282345325,0.592031,-1807.470643,1245.529357,0,117,0.010820309,1095.529357
90,902,ACWI!A92,DGE,43578,998,USD,Historical,Latest Fully Reported,2016,10485,-0.030333857,4251,0.594563662,3358,-0.019275701,0.320267048,355,,-0.701581028,-506,-0.048259418,3003,-0.016377334,0.286409156,0.592031,-1777.869093,1225.130907,0,-53,-0.00505484,1021.130907
90,903,ACWI!A92,DGE,43578,999,USD,Historical,Latest Fully Reported,2017,12050,0.149260849,4680,0.611618257,3884,0.156640858,0.322323651,308,,-0.594594595,-518,-0.042987552,3576,0.190809191,0.296763485,0.592031,-2117.102856,1458.897144,0,151,0.01253112,1399.897144
90,904,ACWI!A92,DGE,43578,1000,USD,Historical,Latest Fully Reported,2018,12163,0.009377593,4634,0.619008468,4121,0.061019567,0.338814437,313,,-0.535958904,-584,-0.04801447,3808,0.064876957,0.313080654,0.592031,-2254.454048,1553.545952,0,-159,-0.013072433,1123.545952
90,905,ACWI!A92,DGE,43578,,USD,Historical,Latest Fully Reported,2019,12717.65925,0.045602175,4845.320477,0.619008468,4308.926562,0.045602175,0.338814437,379.6193067,0.036205213,-0.572164117,-663.4797524,-0.052169958,3929.307255,0.031855897,0.308964659,0.592031,-2326.271704,1603.035552,0,-134.7418779,-0.010594865,1184.433228
90,906,ACWI!A92,DGE,43578,,USD,Historical,Latest Fully Reported,2020,13297.61217,0.045602175,5066.277628,0.619008468,4505.422983,0.045602175,0.338814437,422.0476276,0.036205213,-0.60836933,-693.735872,-0.052169958,4083.375356,0.039209991,0.307075835,0.592031,-2417.484795,1665.890561,0,-140.8864006,-0.010594865,1253.315916
90,907,ACWI!A92,DGE,43578,,USD,Historical,Latest Fully Reported,2021,13904.0122,0.045602175,5297.310905,0.619008468,4710.880069,0.045602175,0.338814437,467.5561554,0.036205213,-0.644574543,-725.3717364,-0.052169958,4243.323914,0.039170672,0.30518701,0.592031,-2512.1793,1731.144614,0,-147.3111268,-0.010594865,1326.017906
90,908,ACWI!A92,DGE,43578,,USD,Historical,Latest Fully Reported,2022,14538.06539,0.045602175,5538.879803,0.619008468,4925.706445,0.045602175,0.338814437,516.3375863,0.036205213,-0.680779756,-758.450265,-0.052169958,4409.368859,0.039130867,0.303298186,0.592031,-2610.483055,1798.885804,0,-154.0288346,-0.010594865,1402.744291
90,909,ACWI!A92,DGE,43578,,USD,Historical,Latest Fully Reported,2023,15201.03279,0.045602175,5791.464767,0.619008468,5150.329371,0.045602175,0.338814437,568.5957854,0.036205213,-0.716984969,-793.0372464,-0.052169958,4581.733585,0.039090566,0.301409361,0.592031,-2712.528316,1869.205269,0,-161.0528844,-0.010594865,1483.710924
91,910,ACWI!A93,DWDP,43578,996,USD,Historical,Latest Fully Reported,2014,58167,,47441,0.184400089,8214,,0.14121409,2677,,-0.739502762,-3620,-0.0622346,5537,,0.095191432,0.592031,-3278.075647,2258.924353,0,88,0.001512885,1403.924353
91,911,ACWI!A93,DWDP,43578,997,USD,Historical,Latest Fully Reported,2015,48778,-0.161414548,37733,0.226434048,8529,0.03834916,0.174853418,2449,,-0.632489669,-3872,-0.079380048,6080,0.098067546,0.124646357,0.592031,-3599.54848,2480.45152,0,965,0.019783509,2022.45152
91,912,ACWI!A93,DWDP,43578,998,USD,Historical,Latest Fully Reported,2016,48158,-0.012710648,37668,0.21782466,8223,-0.035877594,0.170750446,2789,,-0.679580897,-4104,-0.085219486,5434,-0.10625,0.112836912,0.592031,-3217.096454,2216.903546,0,-8377,-0.173948254,-7475.096454
91,913,ACWI!A93,DWDP,43578,999,USD,Historical,Latest Fully Reported,2017,62484,0.297479131,48072,0.230651047,10531,0.280676152,0.168539146,3882,,-1.00103146,-3878,-0.062063888,6649,0.223592197,0.106411241,0.592031,-3936.414119,2712.585881,0,-7804,-0.124895973,-5087.414119
91,914,ACWI!A93,DWDP,43578,1000,USD,Historical,Latest Fully Reported,2018,85977,0.375984252,63705,0.259046024,16905,0.605260659,0.196622352,5818,,-1.455591694,-3997,-0.046489177,11087,0.667468792,0.128953092,0.592031,-6563.847697,4523.152303,0,-5289,-0.061516452,1055.152303
91,915,ACWI!A93,DWDP,43578,,USD,Historical,Latest Fully Reported,2019,96709.89983,0.124834547,71657.5848,0.259046024,19015.32801,0.124834547,0.196622352,9677.364867,0.036205213,-1.491796907,-6487.052509,-0.06707744,9337.963147,-0.157755647,0.096556435,0.592031,-5528.36366,3809.599487,0,-6558.174604,-0.067812857,441.7372402
91,916,ACWI!A93,DWDP,43578,,USD,Historical,Latest Fully Reported,2020,108782.6363,0.124834547,80602.92693,0.259046024,21389.09787,0.124834547,0.196622352,11149.61872,0.036205213,-1.52800212,-7296.860769,-0.06707744,10239.47915,0.09654311,0.094127882,0.592031,-6062.089078,4177.390068,0,-7376.861359,-0.067812857,653.2866617
91,917,ACWI!A93,DWDP,43578,,USD,Historical,Latest Fully Reported,2021,122362.4675,0.124834547,90664.95678,0.259046024,24059.19621,0.124834547,0.196622352,12838.64006,0.036205213,-1.564207333,-8207.761076,-0.06707744,11220.55615,0.095813174,0.091699329,0.592031,-6642.917076,4577.639071,0,-8297.748503,-0.067812857,910.7695508
91,918,ACWI!A93,DWDP,43578,,USD,Historical,Latest Fully Reported,2022,137637.5306,0.124834547,101983.0756,0.259046024,27062.61506,0.124834547,0.196622352,14775.60591,0.036205213,-1.600412546,-9232.37321,-0.06707744,12287.00915,0.095044576,0.089270776,0.592031,-7274.290314,5012.718836,0,-9333.594177,-0.067812857,1222.35736
91,919,ACWI!A93,DWDP,43578,,USD,Historical,Latest Fully Reported,2023,154819.4494,0.124834547,114714.0866,0.259046024,30440.96435,0.124834547,0.196622352,16996.09922,0.036205213,-1.636617759,-10384.89234,-0.06707744,13444.86513,0.09423416,0.086842223,0.592031,-7959.776948,5485.088182,0,-10498.74918,-0.067812857,1597.545887
92,920,ACWI!A94,939,43578,996,USD,Historical,Latest Fully Reported,2014,496640,,0,1,NA,,#VALUE!,17228,,-0.485432516,-35490,-0.071460213,#VALUE!,,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-1062656,-2.139690722,#VALUE!
92,921,ACWI!A94,939,43578,997,USD,Historical,Latest Fully Reported,2015,495157,-0.002986066,0,1,NA,NA,#VALUE!,19191,,-0.671272168,-28589,-0.057737243,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-877716,-1.772601417,#VALUE!
92,922,ACWI!A94,939,43578,998,USD,Historical,Latest Fully Reported,2016,469582,-0.051650285,0,1,NA,NA,#VALUE!,15159,,-0.546427799,-27742,-0.059078074,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-1358532,-2.8930666,#VALUE!
92,923,ACWI!A94,939,43578,999,USD,Historical,Latest Fully Reported,2017,494436,0.052927923,2882,0.994171136,NA,NA,#VALUE!,16786,,-0.753986435,-22263,-0.045027061,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-316071,-0.639255637,#VALUE!
92,924,ACWI!A94,939,43578,1000,USD,Historical,Latest Fully Reported,2018,507782,0.026992371,3000,0.994091953,NA,NA,#VALUE!,17120,,-0.82375018,-20783,-0.040928981,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,193297,0.380669264,#VALUE!
92,925,ACWI!A94,939,43578,,USD,Historical,Latest Fully Reported,2019,510991.6828,0.006320986,3018.962957,0.994091953,#VALUE!,#VALUE!,#VALUE!,24101.11885,0.036205213,-0.859955393,-28026.01046,-0.054846314,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-721923.44,-1.412789022,#VALUE!
92,926,ACWI!A94,939,43578,,USD,Historical,Latest Fully Reported,2020,514221.654,0.006320986,3038.045779,0.994091953,#VALUE!,#VALUE!,#VALUE!,25274.56319,0.036205213,-0.896160606,-28203.16248,-0.054846314,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-726486.7078,-1.412789022,#VALUE!
92,927,ACWI!A94,939,43578,,USD,Historical,Latest Fully Reported,2021,517472.0418,0.006320986,3057.249224,0.994091953,#VALUE!,#VALUE!,#VALUE!,26461.87921,0.036205213,-0.932365819,-28381.43427,-0.054846314,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-731078.82,-1.412789022,#VALUE!
92,928,ACWI!A94,939,43578,,USD,Historical,Latest Fully Reported,2022,520742.9752,0.006320986,3076.574053,0.994091953,#VALUE!,#VALUE!,#VALUE!,27663.19541,0.036205213,-0.968571032,-28560.83291,-0.054846314,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-735699.9588,-1.412789022,#VALUE!
92,929,ACWI!A94,939,43578,,USD,Historical,Latest Fully Reported,2023,524034.5841,0.006320986,3096.021033,0.994091953,#VALUE!,#VALUE!,#VALUE!,28878.64134,0.036205213,-1.004776245,-28741.36553,-0.054846314,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-740350.3078,-1.412789022,#VALUE!
93,930,ACWI!A95,USB,43578,996,USD,Historical,Latest Fully Reported,2014,18197,,0,1,NA,,#VALUE!,501,,#DIV/0!,0,0,#VALUE!,,#VALUE!,0.592031,#VALUE!,#VALUE!,0,0,0,#VALUE!
93,931,ACWI!A95,USB,43578,997,USD,Historical,Latest Fully Reported,2015,18524,0.017969995,0,1,NA,NA,#VALUE!,481,,#DIV/0!,0,0,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,0,0,#VALUE!
93,932,ACWI!A95,USB,43578,998,USD,Historical,Latest Fully Reported,2016,19211,0.037087022,0,1,NA,NA,#VALUE!,470,,#DIV/0!,0,0,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,0,0,#VALUE!
93,933,ACWI!A95,USB,43578,999,USD,Historical,Latest Fully Reported,2017,19883,0.034979959,0,1,NA,NA,#VALUE!,468,,#DIV/0!,0,0,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,0,0,#VALUE!
93,934,ACWI!A95,USB,43578,1000,USD,Historical,Latest Fully Reported,2018,20813,0.046773626,0,1,NA,NA,#VALUE!,467,,#DIV/0!,0,0,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,0,0,#VALUE!
93,935,ACWI!A95,USB,43578,,USD,Historical,Latest Fully Reported,2019,21524.85977,0.034202651,0,1,#VALUE!,#VALUE!,#VALUE!,#DIV/0!,0.036205213,#DIV/0!,0,0,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,0,0,#VALUE!
93,936,ACWI!A95,USB,43578,,USD,Historical,Latest Fully Reported,2020,22261.06702,0.034202651,0,1,#VALUE!,#VALUE!,#VALUE!,#DIV/0!,0.036205213,#DIV/0!,0,0,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,0,0,#VALUE!
